##sequence-region NODE_32_length_88662_cov_470.213076_18 1 199
NODE_32_length_88662_cov_470.213076_23	Pfam	protein_match	626	646	2.0E-5	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_23 626 646;Ontology_term="GO:0000272","GO:0004553";ID=match$12866_626_646;signature_desc=Dockerin type I repeat;Name=PF00404;status=T;Dbxref="InterPro:IPR002105"
NODE_32_length_88662_cov_470.213076_23	Pfam	protein_match	590	610	1.7E-5	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_23 590 610;Ontology_term="GO:0000272","GO:0004553";ID=match$12866_590_610;signature_desc=Dockerin type I repeat;Name=PF00404;status=T;Dbxref="InterPro:IPR002105"
NODE_32_length_88662_cov_470.213076_23	Pfam	protein_match	57	111	8.9E-7	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_23 57 111;Ontology_term="GO:0005975","GO:0030248";ID=match$12867_57_111;signature_desc=Cellulose binding domain;Name=PF00942;status=T;Dbxref="InterPro:IPR001956"
NODE_32_length_88662_cov_470.213076_23	Pfam	protein_match	212	541	1.6E-60	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_23 212 541;Ontology_term="GO:0004553","GO:0005975";ID=match$12868_212_541;signature_desc=Cellulase (glycosyl hydrolase family 5);Name=PF00150;status=T;Dbxref="InterPro:IPR001547"
##sequence-region NODE_32_length_88662_cov_470.213076_7 1 295
NODE_32_length_88662_cov_470.213076_7	.	polypeptide	1	295	.	+	.	ID=NODE_32_length_88662_cov_470.213076_7;md5=1b0922440ee411c6e7d1bc8b3b68a316
NODE_32_length_88662_cov_470.213076_7	CDD	protein_match	19	254	4.31257E-56	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_7 19 254;ID=match$14191_19_254;signature_desc=Fer4_NifH_child;Name=cd03110;status=T
NODE_32_length_88662_cov_470.213076_7	Pfam	protein_match	75	97	3.7E-7	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_7 75 97;ID=match$14192_75_97;signature_desc=4Fe-4S binding domain;Name=PF00037;status=T;Dbxref="InterPro:IPR017896"
NODE_32_length_88662_cov_470.213076_7	Pfam	protein_match	20	267	6.9E-17	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_7 20 267;ID=match$14193_20_267;signature_desc=CobQ/CobB/MinD/ParA nucleotide binding domain;Name=PF01656;status=T;Dbxref="InterPro:IPR002586"
##sequence-region NODE_32_length_88662_cov_470.213076_73 1 1019
NODE_32_length_88662_cov_470.213076_73	.	polypeptide	1	1019	.	+	.	ID=NODE_32_length_88662_cov_470.213076_73;md5=0513f1587eaf29800406f1876dbd9d8b
NODE_32_length_88662_cov_470.213076_73	CDD	protein_match	951	1007	2.01176E-20	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_73 951 1007;ID=match$14900_951_1007;signature_desc=Dockerin_I;Name=cd14256;status=T
NODE_32_length_88662_cov_470.213076_73	Pfam	protein_match	321	498	2.2E-32	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_73 321 498;Ontology_term="GO:0004553","GO:0005975";ID=match$14901_321_498;signature_desc=Glycosyl hydrolases family 2, TIM barrel domain;Name=PF02836;status=T;Dbxref="InterPro:IPR006103","KEGG:00052+3.2.1.23","KEGG:00511+3.2.1.23","KEGG:00531+3.2.1.23","KEGG:00600+3.2.1.23","KEGG:00604+3.2.1.23","MetaCyc:PWY-6807","Reactome:R-HSA-6798695"
NODE_32_length_88662_cov_470.213076_73	Pfam	protein_match	953	973	5.8E-6	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_73 953 973;Ontology_term="GO:0000272","GO:0004553";ID=match$14902_953_973;signature_desc=Dockerin type I repeat;Name=PF00404;status=T;Dbxref="InterPro:IPR002105"
NODE_32_length_88662_cov_470.213076_73	Pfam	protein_match	987	1007	4.5E-8	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_73 987 1007;Ontology_term="GO:0000272","GO:0004553";ID=match$14902_987_1007;signature_desc=Dockerin type I repeat;Name=PF00404;status=T;Dbxref="InterPro:IPR002105"
NODE_32_length_88662_cov_470.213076_73	Pfam	protein_match	46	194	1.2E-25	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_73 46 194;Ontology_term="GO:0004553","GO:0005975";ID=match$14903_46_194;signature_desc=Glycosyl hydrolases family 2, sugar binding domain;Name=PF02837;status=T;Dbxref="InterPro:IPR006104","KEGG:00052+3.2.1.23","KEGG:00511+3.2.1.23","KEGG:00531+3.2.1.23","KEGG:00600+3.2.1.23","KEGG:00604+3.2.1.23","MetaCyc:PWY-6807"
NODE_32_length_88662_cov_470.213076_73	CDD	protein_match	820	942	5.29196E-55	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_73 820 942;ID=match$14904_820_942;signature_desc=CBM6_xylanase-like;Name=cd04084;status=T
NODE_32_length_88662_cov_470.213076_73	Pfam	protein_match	207	311	9.3E-21	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_73 207 311;Ontology_term="GO:0004553","GO:0005975";ID=match$14905_207_311;signature_desc=Glycosyl hydrolases family 2;Name=PF00703;status=T;Dbxref="InterPro:IPR006102"
NODE_32_length_88662_cov_470.213076_73	Pfam	protein_match	823	943	2.0E-42	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_73 823 943;Ontology_term="GO:0030246";ID=match$14906_823_943;signature_desc=Carbohydrate binding module (family 6);Name=PF03422;status=T;Dbxref="InterPro:IPR005084"
NODE_32_length_88662_cov_470.213076_73	Pfam	protein_match	630	683	3.2E-19	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_73 630 683;ID=match$14907_630_683;signature_desc=Domain of unknown function (DUF4982);Name=PF16355;status=T;Dbxref="InterPro:IPR032311","KEGG:00052+3.2.1.23","KEGG:00511+3.2.1.23","KEGG:00531+3.2.1.23","KEGG:00600+3.2.1.23","KEGG:00604+3.2.1.23","MetaCyc:PWY-6807"
##sequence-region NODE_32_length_88662_cov_470.213076_15 1 321
NODE_32_length_88662_cov_470.213076_15	.	polypeptide	1	321	.	+	.	ID=NODE_32_length_88662_cov_470.213076_15;md5=b1a5856e7970a80916648693a3f789cd
NODE_32_length_88662_cov_470.213076_15	Pfam	protein_match	216	305	2.1E-7	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_15 216 305;ID=match$15320_216_305;signature_desc=Domain of unknown function (DUF4162);Name=PF13732;status=T;Dbxref="InterPro:IPR025302"
NODE_32_length_88662_cov_470.213076_15	Pfam	protein_match	20	162	3.7E-30	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_15 20 162;Ontology_term="GO:0005524","GO:0016887";ID=match$15321_20_162;signature_desc=ABC transporter;Name=PF00005;status=T;Dbxref="InterPro:IPR003439"
NODE_32_length_88662_cov_470.213076_15	TIGRFAM	protein_match	11	306	1.7E-95	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_15 11 306;Ontology_term="GO:0005524","GO:0043215","GO:1900753";ID=match$15322_11_306;signature_desc=drrA: daunorubicin resistance ABC transporter, ATP-binding protein;Name=TIGR01188;status=T;Dbxref="InterPro:IPR005894"
##sequence-region NODE_32_length_88662_cov_470.213076_55 1 922
NODE_32_length_88662_cov_470.213076_55	.	polypeptide	1	922	.	+	.	ID=NODE_32_length_88662_cov_470.213076_55;md5=2daeb7f636764afcc23d3e3dd07c43e2
NODE_32_length_88662_cov_470.213076_55	Pfam	protein_match	102	281	2.3E-35	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_55 102 281;ID=match$15709_102_281;signature_desc=Pectate lyase;Name=PF00544;status=T;Dbxref="InterPro:IPR002022"
NODE_32_length_88662_cov_470.213076_55	Pfam	protein_match	427	447	1.3E-5	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_55 427 447;Ontology_term="GO:0000272","GO:0004553";ID=match$15710_427_447;signature_desc=Dockerin type I repeat;Name=PF00404;status=T;Dbxref="InterPro:IPR002105"
NODE_32_length_88662_cov_470.213076_55	Pfam	protein_match	393	413	4.4E-5	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_55 393 413;Ontology_term="GO:0000272","GO:0004553";ID=match$15710_393_413;signature_desc=Dockerin type I repeat;Name=PF00404;status=T;Dbxref="InterPro:IPR002105"
NODE_32_length_88662_cov_470.213076_55	CDD	protein_match	391	447	1.7932E-19	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_55 391 447;ID=match$15711_391_447;signature_desc=Dockerin_I;Name=cd14256;status=T
##sequence-region NODE_32_length_88662_cov_470.213076_20 1 547
NODE_32_length_88662_cov_470.213076_20	.	polypeptide	1	547	.	+	.	ID=NODE_32_length_88662_cov_470.213076_20;md5=611cd95d28a88b8515febb8b1b38eb55
NODE_32_length_88662_cov_470.213076_20	Pfam	protein_match	21	178	1.0E-44	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_20 21 178;ID=match$15748_21_178;signature_desc=DNA polymerase III, delta subunit;Name=PF13177;status=T
NODE_32_length_88662_cov_470.213076_20	TIGRFAM	protein_match	3	359	9.2E-139	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_20 3 359;Ontology_term="GO:0003887","GO:0005524","GO:0006260","GO:0009360";ID=match$15749_3_359;signature_desc=dnaX_nterm: DNA polymerase III, subunit gamma and tau;Name=TIGR02397;status=T;Dbxref="InterPro:IPR012763"
NODE_32_length_88662_cov_470.213076_20	Pfam	protein_match	233	360	2.1E-8	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_20 233 360;Ontology_term="GO:0003887";ID=match$15750_233_360;signature_desc=DNA polymerase III subunits gamma and tau domain III;Name=PF12169;status=T;Dbxref="InterPro:IPR022754"
NODE_32_length_88662_cov_470.213076_20	CDD	protein_match	19	172	2.01928E-12	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_20 19 172;ID=match$15751_19_172;signature_desc=AAA;Name=cd00009;status=T
##sequence-region NODE_32_length_88662_cov_470.213076_66 1 737
NODE_32_length_88662_cov_470.213076_66	.	polypeptide	1	737	.	+	.	ID=NODE_32_length_88662_cov_470.213076_66;md5=2341e8397b79515f33614798ebe1d02f
NODE_32_length_88662_cov_470.213076_66	Pfam	protein_match	127	209	1.1E-22	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_66 127 209;Ontology_term="GO:0004553","GO:0005975";ID=match$16639_127_209;signature_desc=Carbohydrate-binding module 48 (Isoamylase N-terminal domain);Name=PF02922;status=T;Dbxref="InterPro:IPR004193","Reactome:R-HSA-3322077"
NODE_32_length_88662_cov_470.213076_66	Pfam	protein_match	25	101	7.4E-6	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_66 25 101;Ontology_term="GO:0004553","GO:0005975";ID=match$16639_25_101;signature_desc=Carbohydrate-binding module 48 (Isoamylase N-terminal domain);Name=PF02922;status=T;Dbxref="InterPro:IPR004193","Reactome:R-HSA-3322077"
NODE_32_length_88662_cov_470.213076_66	Hamap	protein_match	103	732	45.818	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_66 103 732;Ontology_term="GO:0003844","GO:0005978";ID=match$16640_103_732;signature_desc=1,4-alpha-glucan branching enzyme GlgB [glgB].;Name=MF_00685;status=T;Dbxref="InterPro:IPR006407","KEGG:00500+2.4.1.18","MetaCyc:PWY-5067","MetaCyc:PWY-622","Reactome:R-HSA-3322077"
NODE_32_length_88662_cov_470.213076_66	CDD	protein_match	214	617	0.0	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_66 214 617;ID=match$16641_214_617;signature_desc=AmyAc_Glg_BE;Name=cd11322;status=T
NODE_32_length_88662_cov_470.213076_66	Pfam	protein_match	281	351	1.2E-10	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_66 281 351;Ontology_term="GO:0003824","GO:0005975";ID=match$16642_281_351;signature_desc=Alpha amylase, catalytic domain;Name=PF00128;status=T;Dbxref="InterPro:IPR006047"
NODE_32_length_88662_cov_470.213076_66	CDD	protein_match	120	224	2.3016E-58	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_66 120 224;ID=match$16643_120_224;signature_desc=E_set_GBE_prok_N;Name=cd02855;status=T
NODE_32_length_88662_cov_470.213076_66	Pfam	protein_match	633	731	1.6E-22	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_66 633 731;Ontology_term="GO:0003824","GO:0005975","GO:0043169";ID=match$16644_633_731;signature_desc=Alpha amylase, C-terminal all-beta domain;Name=PF02806;status=T;Dbxref="InterPro:IPR006048","KEGG:00500+2.4.1.18","MetaCyc:PWY-5067","MetaCyc:PWY-622"
NODE_32_length_88662_cov_470.213076_66	TIGRFAM	protein_match	111	730	2.5E-302	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_66 111 730;Ontology_term="GO:0003844","GO:0005978";ID=match$16645_111_730;signature_desc=branching_enzym: 1,4-alpha-glucan branching enzyme;Name=TIGR01515;status=T;Dbxref="InterPro:IPR006407","KEGG:00500+2.4.1.18","MetaCyc:PWY-5067","MetaCyc:PWY-622","Reactome:R-HSA-3322077"
##sequence-region NODE_32_length_88662_cov_470.213076_6 1 286
NODE_32_length_88662_cov_470.213076_6	.	polypeptide	1	286	.	+	.	ID=NODE_32_length_88662_cov_470.213076_6;md5=323652fb338529354e242820081a3567
NODE_32_length_88662_cov_470.213076_6	Pfam	protein_match	61	83	1.1E-5	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_6 61 83;ID=match$16660_61_83;signature_desc=4Fe-4S binding domain;Name=PF00037;status=T;Dbxref="InterPro:IPR017896"
NODE_32_length_88662_cov_470.213076_6	Pfam	protein_match	86	108	3.2E-7	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_6 86 108;ID=match$16660_86_108;signature_desc=4Fe-4S binding domain;Name=PF00037;status=T;Dbxref="InterPro:IPR017896"
NODE_32_length_88662_cov_470.213076_6	CDD	protein_match	2	243	8.5165E-68	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_6 2 243;ID=match$16661_2_243;signature_desc=Fer4_NifH_child;Name=cd03110;status=T
NODE_32_length_88662_cov_470.213076_6	Pfam	protein_match	3	258	1.7E-15	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_6 3 258;ID=match$16662_3_258;signature_desc=CobQ/CobB/MinD/ParA nucleotide binding domain;Name=PF01656;status=T;Dbxref="InterPro:IPR002586"
##sequence-region NODE_32_length_88662_cov_470.213076_44 1 380
NODE_32_length_88662_cov_470.213076_44	.	polypeptide	1	380	.	+	.	ID=NODE_32_length_88662_cov_470.213076_44;md5=982052c4b3399e02c131ef321f6b7b0e
NODE_32_length_88662_cov_470.213076_44	Pfam	protein_match	61	230	1.4E-8	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_44 61 230;Ontology_term="GO:0004553","GO:0005975";ID=match$18173_61_230;signature_desc=Glycosyl hydrolases family 8;Name=PF01270;status=T;Dbxref="InterPro:IPR002037","KEGG:00500+3.2.1.4","MetaCyc:PWY-6788"
##sequence-region NODE_32_length_88662_cov_470.213076_48 1 989
NODE_32_length_88662_cov_470.213076_48	.	polypeptide	1	989	.	+	.	ID=NODE_32_length_88662_cov_470.213076_48;md5=ae4af44258a6151d4308fa49f87ff5e8
NODE_32_length_88662_cov_470.213076_48	Pfam	protein_match	13	246	6.3E-16	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_48 13 246;Ontology_term="GO:0003677","GO:0005524","GO:0016787";ID=match$19788_13_246;signature_desc=Type III restriction enzyme, res subunit;Name=PF04851;status=T;Dbxref="InterPro:IPR006935"
NODE_32_length_88662_cov_470.213076_48	CDD	protein_match	200	245	6.66003E-4	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_48 200 245;ID=match$19789_200_245;signature_desc=DEXDc;Name=cd00046;status=T
##sequence-region NODE_32_length_88662_cov_470.213076_63 1 95
NODE_32_length_88662_cov_470.213076_63	.	polypeptide	1	95	.	+	.	ID=NODE_32_length_88662_cov_470.213076_63;md5=8b62874a41afcbfff56a20f9ad8c0f36
NODE_32_length_88662_cov_470.213076_63	Hamap	protein_match	2	95	20.956	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_63 2 95;Ontology_term="GO:0003735","GO:0005840","GO:0006412","GO:0019843";ID=match$20361_2_95;signature_desc=30S ribosomal protein S6 [rpsF].;Name=MF_00360;status=T;Dbxref="InterPro:IPR020814"
NODE_32_length_88662_cov_470.213076_63	TIGRFAM	protein_match	3	94	1.0E-26	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_63 3 94;Ontology_term="GO:0003735","GO:0005840","GO:0006412","GO:0019843";ID=match$20362_3_94;signature_desc=S6: ribosomal protein bS6;Name=TIGR00166;status=T;Dbxref="InterPro:IPR000529","Reactome:R-HSA-5368286","Reactome:R-HSA-5389840","Reactome:R-HSA-5419276"
NODE_32_length_88662_cov_470.213076_63	CDD	protein_match	4	93	1.03203E-34	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_63 4 93;ID=match$20363_4_93;signature_desc=bS6;Name=cd00473;status=T
NODE_32_length_88662_cov_470.213076_63	Pfam	protein_match	4	92	1.4E-28	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_63 4 92;Ontology_term="GO:0003735","GO:0005840","GO:0006412","GO:0019843";ID=match$20364_4_92;signature_desc=Ribosomal protein S6;Name=PF01250;status=T;Dbxref="InterPro:IPR000529","Reactome:R-HSA-5368286","Reactome:R-HSA-5389840","Reactome:R-HSA-5419276"
##sequence-region NODE_32_length_88662_cov_470.213076_8 1 131
NODE_32_length_88662_cov_470.213076_8	.	polypeptide	1	131	.	+	.	ID=NODE_32_length_88662_cov_470.213076_8;md5=1e2f5187fef8cd53d384585bb5c72dbd
NODE_32_length_88662_cov_470.213076_8	CDD	protein_match	1	102	1.5422E-29	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_8 1 102;ID=match$20791_1_102;signature_desc=MTH1175;Name=cd00851;status=T;Dbxref="InterPro:IPR033913"
NODE_32_length_88662_cov_470.213076_8	Pfam	protein_match	13	102	8.4E-24	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_8 13 102;ID=match$20792_13_102;signature_desc=Dinitrogenase iron-molybdenum cofactor;Name=PF02579;status=T;Dbxref="InterPro:IPR003731"
##sequence-region NODE_32_length_88662_cov_470.213076_46 1 273
NODE_32_length_88662_cov_470.213076_46	.	polypeptide	1	273	.	+	.	ID=NODE_32_length_88662_cov_470.213076_46;md5=cb45e9f37183638d7ef7dbfc19cbd0e9
NODE_32_length_88662_cov_470.213076_46	Pfam	protein_match	49	209	1.1E-15	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_46 49 209;Ontology_term="GO:0016787";ID=match$21550_49_209;signature_desc=Calcineurin-like phosphoesterase;Name=PF00149;status=T;Dbxref="InterPro:IPR004843"
NODE_32_length_88662_cov_470.213076_46	CDD	protein_match	47	269	8.39956E-78	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_46 47 269;ID=match$21551_47_269;signature_desc=MPP_YkuE_C;Name=cd07385;status=T
##sequence-region NODE_32_length_88662_cov_470.213076_47 1 369
NODE_32_length_88662_cov_470.213076_47	.	polypeptide	1	369	.	+	.	ID=NODE_32_length_88662_cov_470.213076_47;md5=3061f5f6951e7a75ebd4d4f332d45e33
NODE_32_length_88662_cov_470.213076_47	Pfam	protein_match	206	364	8.6E-44	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_47 206 364;ID=match$21737_206_364;signature_desc=Putative amidase domain;Name=PF12671;status=T;Dbxref="InterPro:IPR024301"
##sequence-region NODE_32_length_88662_cov_470.213076_10 1 241
NODE_32_length_88662_cov_470.213076_10	.	polypeptide	1	241	.	+	.	ID=NODE_32_length_88662_cov_470.213076_10;md5=05967c880c5bf050e8d0789a64bc7679
NODE_32_length_88662_cov_470.213076_10	Pfam	protein_match	39	205	4.0E-18	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_10 39 205;ID=match$22542_39_205;signature_desc=Predicted permease;Name=PF03773;status=T;Dbxref="InterPro:IPR005524"
NODE_32_length_88662_cov_470.213076_10	Pfam	protein_match	188	239	5.8E-7	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_10 188 239;ID=match$22543_188_239;signature_desc=4Fe-4S single cluster domain of Ferredoxin I;Name=PF13370;status=T
##sequence-region NODE_32_length_88662_cov_470.213076_41 1 52
NODE_32_length_88662_cov_470.213076_41	.	polypeptide	1	52	.	+	.	ID=NODE_32_length_88662_cov_470.213076_41;md5=80aaa00be1f6af844761af621bbe1e4a
NODE_32_length_88662_cov_470.213076_41	CDD	protein_match	3	51	3.08584E-23	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_41 3 51;Ontology_term="GO:0005506";ID=match$22825_3_51;signature_desc=rubredoxin;Name=cd00730;status=T;Dbxref="InterPro:IPR024935"
NODE_32_length_88662_cov_470.213076_41	Pfam	protein_match	3	49	3.8E-26	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_41 3 49;Ontology_term="GO:0005506";ID=match$22826_3_49;signature_desc=Rubredoxin;Name=PF00301;status=T;Dbxref="InterPro:IPR024935"
##sequence-region NODE_32_length_88662_cov_470.213076_68 1 948
NODE_32_length_88662_cov_470.213076_68	.	polypeptide	1	948	.	+	.	ID=NODE_32_length_88662_cov_470.213076_68;md5=7b0435705ebede7646c34ec75a4b6449
NODE_32_length_88662_cov_470.213076_68	CDD	protein_match	652	727	4.22478E-6	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_68 652 727;Ontology_term="GO:0005515";ID=match$22936_652_727;signature_desc=FN3;Name=cd00063;status=T;Dbxref="InterPro:IPR003961"
NODE_32_length_88662_cov_470.213076_68	CDD	protein_match	886	942	4.49554E-21	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_68 886 942;ID=match$22937_886_942;signature_desc=Dockerin_I;Name=cd14256;status=T
NODE_32_length_88662_cov_470.213076_68	Pfam	protein_match	888	908	5.0E-7	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_68 888 908;Ontology_term="GO:0000272","GO:0004553";ID=match$22938_888_908;signature_desc=Dockerin type I repeat;Name=PF00404;status=T;Dbxref="InterPro:IPR002105"
NODE_32_length_88662_cov_470.213076_68	Pfam	protein_match	922	942	8.2E-8	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_68 922 942;Ontology_term="GO:0000272","GO:0004553";ID=match$22938_922_942;signature_desc=Dockerin type I repeat;Name=PF00404;status=T;Dbxref="InterPro:IPR002105"
NODE_32_length_88662_cov_470.213076_68	Pfam	protein_match	57	280	9.7E-12	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_68 57 280;Ontology_term="GO:0004553","GO:0005975";ID=match$22939_57_280;signature_desc=Cellulase (glycosyl hydrolase family 5);Name=PF00150;status=T;Dbxref="InterPro:IPR001547"
NODE_32_length_88662_cov_470.213076_68	CDD	protein_match	375	514	2.6426E-54	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_68 375 514;ID=match$22940_375_514;signature_desc=CBM6_cellulase-like;Name=cd04080;status=T
NODE_32_length_88662_cov_470.213076_68	Pfam	protein_match	402	514	1.0E-20	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_68 402 514;Ontology_term="GO:0030246";ID=match$22941_402_514;signature_desc=Carbohydrate binding module (family 6);Name=PF03422;status=T;Dbxref="InterPro:IPR005084"
##sequence-region NODE_32_length_88662_cov_470.213076_65 1 401
NODE_32_length_88662_cov_470.213076_65	.	polypeptide	1	401	.	+	.	ID=NODE_32_length_88662_cov_470.213076_65;md5=1e6233d4187c1176b9d8b2683faf8c93
NODE_32_length_88662_cov_470.213076_65	CDD	protein_match	13	388	2.97248E-170	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_65 13 388;Ontology_term="GO:0006044","GO:0008448";ID=match$23067_13_388;signature_desc=NagA;Name=cd00854;status=T;Dbxref="InterPro:IPR003764","KEGG:00052+3.5.1.25","KEGG:00520+3.5.1.25","MetaCyc:PWY-6906","MetaCyc:PWY-7077","MetaCyc:PWY-7395","Reactome:R-HSA-446210"
NODE_32_length_88662_cov_470.213076_65	TIGRFAM	protein_match	12	388	1.6E-106	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_65 12 388;Ontology_term="GO:0006044","GO:0008448";ID=match$23068_12_388;signature_desc=nagA: N-acetylglucosamine-6-phosphate deacetylase;Name=TIGR00221;status=T;Dbxref="InterPro:IPR003764","KEGG:00052+3.5.1.25","KEGG:00520+3.5.1.25","MetaCyc:PWY-6906","MetaCyc:PWY-7077","MetaCyc:PWY-7395","Reactome:R-HSA-446210"
NODE_32_length_88662_cov_470.213076_65	Pfam	protein_match	62	388	7.2E-26	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_65 62 388;Ontology_term="GO:0016787";ID=match$23069_62_388;signature_desc=Amidohydrolase family;Name=PF01979;status=T;Dbxref="InterPro:IPR006680"
##sequence-region NODE_32_length_88662_cov_470.213076_25 1 429
NODE_32_length_88662_cov_470.213076_25	.	polypeptide	1	429	.	+	.	ID=NODE_32_length_88662_cov_470.213076_25;md5=9b0e0fce3c9793d186abed0bf4ee67bb
NODE_32_length_88662_cov_470.213076_25	Pfam	protein_match	11	405	4.5E-34	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_25 11 405;Ontology_term="GO:0016491","GO:0055114";ID=match$23103_11_405;signature_desc=Flavin containing amine oxidoreductase;Name=PF01593;status=T;Dbxref="InterPro:IPR002937"
##sequence-region NODE_32_length_88662_cov_470.213076_13 1 225
NODE_32_length_88662_cov_470.213076_13	.	polypeptide	1	225	.	+	.	ID=NODE_32_length_88662_cov_470.213076_13;md5=50046cfdc6887d9c1ff814a866bb4baf
NODE_32_length_88662_cov_470.213076_13	CDD	protein_match	15	132	1.52048E-14	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_13 15 132;ID=match$23529_15_132;signature_desc=CAP_ED;Name=cd00038;status=T
NODE_32_length_88662_cov_470.213076_13	Pfam	protein_match	37	123	1.6E-11	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_13 37 123;ID=match$23530_37_123;signature_desc=Cyclic nucleotide-binding domain;Name=PF00027;status=T;Dbxref="InterPro:IPR000595"
NODE_32_length_88662_cov_470.213076_13	Pfam	protein_match	162	219	1.1E-12	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_13 162 219;Ontology_term="GO:0003677","GO:0006355";ID=match$23531_162_219;signature_desc=Crp-like helix-turn-helix domain;Name=PF13545;status=T;Dbxref="InterPro:IPR012318"
##sequence-region NODE_32_length_88662_cov_470.213076_34 1 797
NODE_32_length_88662_cov_470.213076_34	.	polypeptide	1	797	.	+	.	ID=NODE_32_length_88662_cov_470.213076_34;md5=65cb6da99fdf70252a306d0bb6df23fa
NODE_32_length_88662_cov_470.213076_34	Pfam	protein_match	408	673	5.5E-32	+	.	date=03-11-2019;Target=NODE_32_length_88662_cov_470.213076_34 408 673;ID=match$23643_408_673;signature_desc=CotH kinase protein;Name=PF08757;status=T;Dbxref="InterPro:IPR014867"
